CATAID_1,SPECID,BPT,WHAN,WISE_AGN,CIGALE_AGN,BLR_HA,BLR_HB,LOFAR,eFEDS,Score
508943,1034836470101207040,UNCX,ELR,False,False,False,False,False,False,0
512395,1034817503525627904,UNCXY,SFG,False,False,False,False,False,False,0
511892,1033691328656992256,AGNX,LLR,False,False,False,False,False,False,0
492267,1032619854508615680,AGNX,LLR,False,False,False,False,False,False,0
485436,1032614356950476800,UNCX,NER,False,False,False,False,False,False,0
508073,1032609958903965696,AGNX,LLR,False,False,False,False,False,False,0
511455,1032550310398158848,UNCX,UNC,False,False,False,False,False,False,0
496989,1031469215221049344,SFGX,ELR,False,False,False,False,False,False,0
460640,1031466191564072960,UNCX,ELR,False,False,False,False,False,False,0
460542,1031457395471050752,NOEL,NER,False,False,False,False,False,False,0
460399,1031429357924542464,UNCX,NER,False,False,False,False,False,False,0
484660,1031421386465241088,UNCX,ELR,False,False,False,False,False,False,0
39474,318650047468169216,UNCX,ELR,False,False,False,False,False,False,0
559393,318661317462353920,UNCX,ELR,False,False,False,False,False,False,0
54043,318672037700724736,UNCX,ELR,False,False,False,False,False,False,0
535485,319789416124016640,UNCX,ELR,False,False,False,False,False,False,0
69986,319862258769356800,AGNX,LLR,False,False,False,False,False,False,0
7379,319848239996102656,UNCX,ELR,False,False,False,False,False,False,0
7405,319847965118195712,NOEL,NER,False,False,False,False,False,False,0
535230,319836145368197120,UNCX,ELR,False,False,False,False,False,False,0
559529,319832571955406848,UNCX,ELR,False,False,False,False,False,False,0
559862,319798212217038848,SFGX,UNC,False,False,False,False,False,False,0
559852,319796837827504128,UNCX,LLR,False,False,False,False,False,False,0
535458,319792714658899968,SFGX,UNC,False,False,False,False,False,False,0
31079,319778421007738880,UNCX,NER,False,False,False,False,False,False,0
39260,318680284037933056,UNCX,ELR,False,False,False,False,False,False,0
559945,319773198327506944,UNCXY,UNC,False,False,False,False,False,False,0
560111,319763852478670848,UNCX,NER,False,False,False,False,False,False,0
39998,319763302722856960,SFGX,ELR,False,False,False,False,False,False,0
7291,318784737642571776,UNCX,NER,False,False,False,False,False,False,0
7209,318778140572805120,UNCX,ELR,False,False,False,False,False,False,0
69657,318761098142574592,AGNX,LLR,False,False,False,False,False,False,0
21990,318734160107694080,UNCX,LLR,False,False,False,False,False,False,0
534903,318697051590256640,NOEL,LLR,False,False,False,False,False,False,0
23905,323288888099497984,AGNX,LLR,False,False,False,False,False,False,0
537475,324271026475132928,UNCX,NER,False,False,False,False,False,False,0
17390,348019927778617344,AGNX,LLR,False,False,False,False,False,False,0
593852,344570478934910976,AGNX,LLR,False,False,False,False,False,False,0
16755,345809628975622144,UNCX,ELR,False,False,False,False,False,False,0
107416,345798358981437440,UNCX,UNC,False,False,False,False,False,False,0
107313,345772795336091648,NOEL,LLR,False,False,False,False,False,False,0
93060,345757951929116672,NOEL,LLR,False,False,False,False,False,False,0
569636,345700502446565376,UNCX,NER,False,False,False,False,False,False,0
93068,344699396673267712,AGNX,LLR,False,False,False,False,False,False,0
107141,344693624237221888,AGNX,LLR,False,False,False,False,False,False,0
619148,344674657661642752,UNCX,ELR,False,False,False,False,False,False,0
16327,344674107905828864,AGNX,LLR,False,False,False,False,False,False,0
78515,344644421091878912,AGNX,LLR,False,False,False,False,False,False,0
92773,344642771824437248,UNCX,LLR,False,False,False,False,False,False,0
618869,344635075243042816,UNCX,LLR,False,False,False,False,False,False,0
618896,344632326463973376,AGNX,LLR,False,False,False,False,False,False,0
106839,344629852562810880,UNCX,LLR,False,False,False,False,False,False,0
78320,344620506713974784,UNCX,NER,False,False,False,False,False,False,0
106732,344616383545370624,AGNX,LLR,False,False,False,False,False,False,0
63708,344610336231417856,UNCX,NER,False,False,False,False,False,False,0
48551,344599066237233152,AGNX,LLR,False,False,False,False,False,False,0
48585,344588345998862336,AGNX,NER,False,False,False,False,False,False,0
107455,345810453609342976,AGNX,LLR,False,False,False,False,False,False,0
546040,346780772604078080,AGNX,LLR,False,False,False,False,False,False,0
594909,346809359906400256,NOEL,LLR,False,False,False,False,False,False,0
619862,346912164243597312,UNCX,NER,False,False,False,False,False,False,0
620098,348011131685595136,SFGXY,SFG,False,False,False,False,False,False,0
79733,347988041941411840,AGNX,LLR,False,False,False,False,False,False,0
79784,346952571295918080,SFGX,UNC,False,False,False,False,False,False,0
79790,346950922028476416,AGNX,NER,False,False,False,False,False,False,0
107796,346944050080802816,NOEL,NER,False,False,False,False,False,False,0
107744,346931955452897280,UNCX,NER,False,False,False,False,False,False,0
107688,346921235214526464,UNCX,ELR,False,False,False,False,False,False,0
93702,346912988877318144,AGNX,LLR,False,False,False,False,False,False,0
107648,346898695226157056,SFGX,UNC,False,False,False,False,False,False,0
545873,346815407220353024,AGNX,NER,False,False,False,False,False,False,0
619637,346895946447087616,AGNX,LLR,False,False,False,False,False,False,0
619604,346894846935459840,AGNX,LLR,False,False,False,False,False,False,0
619594,346884951330809856,UNCX,NER,False,False,False,False,False,False,0
594497,346863785731975168,NOEL,NER,False,False,False,False,False,False,0
569958,346840146231977984,AGNX,LLR,False,False,False,False,False,False,0
512961,346834373795932160,UNCX,NER,False,False,False,False,False,False,0
65186,346819255511050240,NOEL,LLR,False,False,False,False,False,False,0
49704,346816231854073856,AGNX,LLR,False,False,False,False,False,False,0
48576,344584497708165120,UNCXY,SFG,False,False,False,False,False,False,0
512313,344547938946541568,AGNX,LLR,False,False,False,False,False,False,0
41299,324273225498388480,UNCX,NER,False,False,False,False,False,False,0
106618,343562776125401088,SFGXY,SFG,False,False,False,False,False,False,0
568328,341158419106916352,UNCX,NER,False,False,False,False,False,False,0
568351,341156494961567744,UNCX,NER,False,False,False,False,False,False,0
105614,340187001808513024,UNCX,ELR,False,False,False,False,False,False,0
617607,340160338651539456,UNCX,LLR,False,False,False,False,False,False,0
47192,340081723570153472,UNCX,NER,False,False,False,False,False,False,0
62239,340076226012014592,AGNX,LLR,False,False,False,False,False,False,0
62304,340063856506202112,NOEL,NER,False,False,False,False,False,False,0
744491,3284336966115551232,SFGXY,UNC,False,False,False,False,False,False,0
100073,324418086155347968,UNCX,LLR,False,False,False,False,False,False,0
24390,324413688108836864,NOEL,NER,False,False,False,False,False,False,0
9205,324405166893721600,NOEL,NER,False,False,False,False,False,False,0
8983,324362011062331392,NOEL,NER,False,False,False,False,False,False,0
24134,324359262283261952,AGNX,LLR,False,False,False,False,False,False,0
24078,324352115457681408,UNCX,NER,False,False,False,False,False,False,0
55884,324346068143728640,UNCX,ELR,False,False,False,False,False,False,0
32272,324338371562334208,UNCX,LLR,False,False,False,False,False,False,0
586376,324310608893732864,UNCX,NER,False,False,False,False,False,False,0
561877,324291917196060672,UNCX,ELR,False,False,False,False,False,False,0
56378,324279822568155136,UNCX,LLR,False,False,False,False,False,False,0
47692,341171613246449664,SFGX,UNC,False,False,False,False,False,False,0
37000,341172163002263552,AGNX,LLR,False,False,False,False,False,False,0
592808,341175461537146880,UNCXY,SFG,False,False,False,False,False,False,0
77881,342404990314244096,UNCX,NER,False,False,False,False,False,False,0
106569,343550406619588608,AGNX,LLR,False,False,False,False,False,False,0
618749,343520719805638656,NOEL,NER,False,False,False,False,False,False,0
618609,343512748346337280,UNCX,NER,False,False,False,False,False,False,0
15661,343511373956802560,AGNX,LLR,False,False,False,False,False,False,0
593360,343459696910297088,UNCX,NER,False,False,False,False,False,False,0
63575,343447602282391552,SFGX,UNC,False,False,False,False,False,False,0
48470,343408569619605504,AGNX,LLR,False,False,False,False,False,False,0
15316,342412686895638528,UNCX,ELR,False,False,False,False,False,False,0
15223,342381900570060800,NOEL,NER,False,False,False,False,False,False,0
567805,341219991758071808,NOEL,NER,False,False,False,False,False,False,0
568382,342318403773556736,SFGXY,SFG,False,False,False,False,False,False,0
568601,342287617447979008,UNCX,UNC,False,False,False,False,False,False,0
618222,341321696583641088,NOEL,NER,False,False,False,False,False,False,0
92069,341317848292943872,AGNX,LLR,False,False,False,False,False,False,0
618151,341309876833642496,AGNX,LLR,False,False,False,False,False,False,0
77614,341281289531320320,NOEL,NER,False,False,False,False,False,False,0
617935,341265071734810624,SFGXY,SFG,False,False,False,False,False,False,0
91589,341241981990627328,AGNX,NER,False,False,False,False,False,False,0
321240,604637421040068608,UNCX,UNC,False,False,False,False,False,False,0
343587,603657756129388544,UNCX,ELR,False,False,False,False,False,False,0
251999,604656662493554688,AGNX,LLR,False,False,False,False,False,False,0
599945,G09_Y6_063_241,UNCXY,UNC,False,False,False,False,False,False,0
3895355,G09_Y5_051_220,SFGX,SFG,False,False,False,False,False,False,0
850619,G09_Y5_041_185,SFGX,SFG,False,False,False,False,False,False,0
3592658,G09_Y5_040_113,UNCXY,SFG,False,False,False,False,False,False,0
382916,G09_Y5_031_019,NOEL,LLR,False,False,False,False,False,False,0
837202,G09_Y5_030_042,SFGX,SFG,False,False,False,False,False,False,0
837766,G09_Y5_022_129,SFGX,UNC,False,False,False,False,False,False,0
215892,G09_Y5_020_361,NOEL,LLR,False,False,False,False,False,False,0
804525,G09_Y5_015_132,SFGX,UNC,False,False,False,False,False,False,0
3022696,G09_Y5_014_306,NOEL,LLR,False,False,False,False,False,False,0
204551,G09_Y4_255_176,SFGX,SFG,False,False,False,False,False,False,0
325004,G09_Y4_253_125,SFGX,SFG,False,False,False,False,False,False,0
301737,G09_Y4_250_288,NOEL,NER,False,False,False,False,False,False,0
372144,G09_Y4_250_212,NOEL,NER,False,False,False,False,False,False,0
600267,G09_Y4_250_135,UNCXY,SFG,False,False,False,False,False,False,0
215759,G09_Y4_250_077,NOEL,NER,False,False,False,False,False,False,0
3890865,G09_Y4_248_190,UNCX,NER,False,False,False,False,False,False,0
862846,G09_Y4_247_130,UNCXY,SFG,False,False,False,False,False,False,0
3899357,G09_Y4_236_286,NOEL,NER,False,False,False,False,False,False,0
278522,G09_Y4_235_010,UNCXY,UNC,False,False,False,False,False,False,0
197748,G09_Y6_060_054,SFGX,UNC,False,False,False,False,False,False,0
301695,G09_Y6_065_068,UNCX,ELR,False,False,False,False,False,False,0
419518,G09_Y2_042_263,NOEL,NER,False,False,False,False,False,False,0
4341320,G09_Y6_066_016,UNCY,LLR,False,False,False,False,False,False,0
21936,G12_Y1_AX1_057,NOEL,LLR,False,False,False,False,False,False,0
271619,G12_Y1_AX1_037,UNCX,NER,False,False,False,False,False,False,0
7083,G12_Y1_AT_340,UNCX,NER,False,False,False,False,False,False,0
609171,G12_Y1_AT_224,NOEL,NER,False,False,False,False,False,False,0
136271,G12_Y1_AS2_165,NOEL,NER,False,False,False,False,False,False,0
176792,G12_Y1_AS2_160,NOEL,LLR,False,False,False,False,False,False,0
136300,G12_Y1_AS2_151,NOEL,NER,False,False,False,False,False,False,0
30435,G12_Y1_AS1_394,SFGX,UNC,False,False,False,False,False,False,0
39122,G12_Y1_AS1_347,UNCX,ELR,False,False,False,False,False,False,0
136476,G12_Y1_AS1_067,UNCX,NER,False,False,False,False,False,False,0
583358,G12_Y1_AN1_152,SFGX,SFG,False,False,False,False,False,False,0
53840,G12_Y1_AN1_045,NOEL,LLR,False,False,False,False,False,False,0
583622,G12_Y1_AD2_011,NOEL,NER,False,False,False,False,False,False,0
853895,G09_Y6_086_266,SFGX,UNC,False,False,False,False,False,False,0
850555,G09_Y6_074_242,SFGX,UNC,False,False,False,False,False,False,0
279980,G09_Y6_074_123,AGNX,LLR,False,False,False,False,False,False,0
599301,G09_Y6_068_379,UNCXY,UNC,False,False,False,False,False,False,0
202468,G09_Y6_068_122,SFGXY,SFG,False,False,False,False,False,False,0
3903918,G09_Y6_067_221,UNCXY,UNC,False,False,False,False,False,False,0
3904816,G09_Y4_230_304,UNCX,ELR,False,False,False,False,False,False,0
3904801,G09_Y4_230_302,UNCXY,SFG,False,False,False,False,False,False,0
3608318,G09_Y4_230_220,NOEL,NER,False,False,False,False,False,False,0
3616076,G09_Y4_228_089,SFGXY,UNC,False,False,False,False,False,False,0
3899952,G09_Y4_205_355,SFGX,UNC,False,False,False,False,False,False,0
3881153,G09_Y4_204_395,AGNX,LLR,False,False,False,False,False,False,0
3876163,G09_Y4_203_371,NOEL,NER,False,False,False,False,False,False,0
3875263,G09_Y4_203_285,NOEL,NER,False,False,False,False,False,False,0
3600091,G09_Y4_203_252,SFGX,UNC,False,False,False,False,False,False,0
641904,G09_Y4_202_374,UNCX,NER,False,False,False,False,False,False,0
3613122,G09_Y4_201_374,AGNX,LLR,False,False,False,False,False,False,0
3908786,G09_Y4_201_370,UNCX,NER,False,False,False,False,False,False,0
3907947,G09_Y4_201_342,NOEL,LLR,False,False,False,False,False,False,0
3588267,G09_Y4_201_103,NOEL,NER,False,False,False,False,False,False,0
423041,G09_Y3_100_220,UNCXY,SFG,False,False,False,False,False,False,0
573832,G09_Y3_027_243,SFGX,ELR,False,False,False,False,False,False,0
549159,G09_Y3_027_153,NOEL,NER,False,False,False,False,False,False,0
549379,G09_Y3_027_004,UNCXY,SFG,False,False,False,False,False,False,0
551343,G09_Y3_023_153,UNCX,NER,False,False,False,False,False,False,0
599280,G09_Y3_015_108,SFGXY,SFG,False,False,False,False,False,False,0
202360,G09_Y3_009_214,AGNX,LLR,False,False,False,False,False,False,0
798493,G09_Y3_005_379,SFGX,UNC,False,False,False,False,False,False,0
107616,604668482243553280,NOEL,NER,False,False,False,False,False,False,0
3635269,G09_Y4_208_324,UNCX,NER,False,False,False,False,False,False,0
3612104,G09_Y4_210_245,UNCXY,SFG,False,False,False,False,False,False,0
3875248,G09_Y4_211_372,UNCXY,SFG,False,False,False,False,False,False,0
3605946,G09_Y4_219_246,NOEL,LLR,False,False,False,False,False,False,0
3612239,G09_Y4_226_289,UNCX,NER,False,False,False,False,False,False,0
3611938,G09_Y4_226_261,NOEL,LLR,False,False,False,False,False,False,0
641948,G09_Y4_224_318,UNCX,ELR,False,False,False,False,False,False,0
3602192,G09_Y4_222_380,UNCX,ELR,False,False,False,False,False,False,0
3911528,G09_Y4_221_362,AGNX,LLR,False,False,False,False,False,False,0
3617718,G09_Y4_220_214,UNCX,UNC,False,False,False,False,False,False,0
3607998,G09_Y4_219_381,UNCX,LLR,False,False,False,False,False,False,0
3607162,G09_Y4_219_338,UNCXY,UNC,False,False,False,False,False,False,0
3858997,G09_Y4_219_130,UNCXY,SFG,False,False,False,False,False,False,0
3615757,G09_Y4_212_365,UNCX,LLR,False,False,False,False,False,False,0
3588158,G09_Y4_218_155,SFGX,ELR,False,False,False,False,False,False,0
3588424,G09_Y4_218_135,UNCXY,SFG,False,False,False,False,False,False,0
3588815,G09_Y4_218_083,SFGX,ELR,False,False,False,False,False,False,0
3601467,G09_Y4_217_363,UNCX,ELR,False,False,False,False,False,False,0
3873845,G09_Y4_217_266,SFGX,UNC,False,False,False,False,False,False,0
3906546,G09_Y4_216_364,SFGX,UNC,False,False,False,False,False,False,0
3618018,G09_Y4_215_209,UNCXY,UNC,False,False,False,False,False,False,0
3880238,G09_Y4_213_221,SFGXY,SFG,False,False,False,False,False,False,0
54000,G12_Y1_BN1_083,NOEL,LLR,False,False,False,False,False,False,0
53915,G12_Y1_BN1_135,NOEL,NER,False,False,False,False,False,False,0
69685,G12_Y1_BN1_187,SFGY,NER,False,False,False,False,False,False,0
137677,G12_Y1_DS1_057,UNCX,NER,False,False,False,False,False,False,0
31408,G12_Y1_ES1_254,NOEL,NER,False,False,False,False,False,False,0
31490,G12_Y1_ES1_192,SFGXY,SFG,False,False,False,False,False,False,0
144382,G12_Y1_ES1_163,NOEL,NER,False,False,False,False,False,False,0
137762,G12_Y1_ES1_153,NOEL,LLR,False,False,False,False,False,False,0
144510,G12_Y1_ES1_009,UNCX,NER,False,False,False,False,False,False,0
70635,G12_Y1_END1_389,SFGX,UNC,False,False,False,False,False,False,0
8076,G12_Y1_EN1_343,NOEL,LLR,False,False,False,False,False,False,0
560196,G12_Y1_EN1_136,NOEL,NER,False,False,False,False,False,False,0
584883,G12_Y1_EN1_053,UNCX,NER,False,False,False,False,False,False,0
584808,G12_Y1_EN1_040,AGNX,LLR,False,False,False,False,False,False,0
23186,G12_Y1_DX2_035,UNCX,ELR,False,False,False,False,False,False,0
144199,G12_Y1_DS2_399,NOEL,NER,False,False,False,False,False,False,0
31322,G12_Y1_DS2_373,UNCX,LLR,False,False,False,False,False,False,0
40001,G12_Y1_DS2_344,UNCX,LLR,False,False,False,False,False,False,0
137705,G12_Y1_DS2_052,NOEL,LLR,False,False,False,False,False,False,0
185084,G12_Y1_DS2_040,NOEL,LLR,False,False,False,False,False,False,0
185122,G12_Y1_DS2_022,UNCX,NER,False,False,False,False,False,False,0
39973,G12_Y1_DS1_336,NOEL,LLR,False,False,False,False,False,False,0
184947,G12_Y1_DS1_133,UNCX,NER,False,False,False,False,False,False,0
185287,G12_Y1_ES2_133,UNCX,ELR,False,False,False,False,False,False,0
144284,G12_Y1_ES2_179,NOEL,LLR,False,False,False,False,False,False,0
31377,G12_Y1_ES2_224,SFGXY,SFG,False,False,False,False,False,False,0
144610,G12_Y1_FS1_196,SFGXY,SFG,False,False,False,False,False,False,0
99444,G12_Y1_FX2_074,UNCX,ELR,False,False,False,False,False,False,0
585460,G12_Y1_FT_227,UNCX,ELR,False,False,False,False,False,False,0
55498,G12_Y1_FT_170,NOEL,NER,False,False,False,False,False,False,0
40702,G12_Y1_FT_136,NOEL,NER,False,False,False,False,False,False,0
585630,G12_Y1_FT_010,UNCXY,SFG,False,False,False,False,False,False,0
40396,G12_Y1_FS2_279,UNCX,ELR,False,False,False,False,False,False,0
138015,G12_Y1_FS2_174,NOEL,LLR,False,False,False,False,False,False,0
185804,G12_Y1_FS2_015,NOEL,NER,False,False,False,False,False,False,0
185727,G12_Y1_FS1_070,NOEL,NER,False,False,False,False,False,False,0
23455,G12_Y1_EX1_043,NOEL,NER,False,False,False,False,False,False,0
178807,G12_Y1_FS1_053,NOEL,NER,False,False,False,False,False,False,0
99243,G12_Y1_FND1_343,UNCXY,UNC,False,False,False,False,False,False,0
610811,G12_Y1_FN1_396,NOEL,NER,False,False,False,False,False,False,0
85327,G12_Y1_FN1_364,SFGX,UNC,False,False,False,False,False,False,0
99237,G12_Y1_FN1_345,SFGX,SFG,False,False,False,False,False,False,0
85236,G12_Y1_FN1_344,UNCXY,SFG,False,False,False,False,False,False,0
610682,G12_Y1_FN1_283,NOEL,LLR,False,False,False,False,False,False,0
70813,G12_Y1_FN1_047,NOEL,NER,False,False,False,False,False,False,0
185012,G12_Y1_DS1_093,UNCX,ELR,False,False,False,False,False,False,0
185126,G12_Y1_DS1_046,SFGX,UNC,False,False,False,False,False,False,0
84040,G12_Y1_BN1_249,SFGX,UNC,False,False,False,False,False,False,0
7709,G12_Y1_DND1_317,AGNX,NER,False,False,False,False,False,False,0
143741,G12_Y1_CS1_198,SFGX,UNC,False,False,False,False,False,False,0
177530,G12_Y1_CS1_134,NOEL,LLR,False,False,False,False,False,False,0
98253,G12_Y1_CN1_284,UNCX,NER,False,False,False,False,False,False,0
98211,G12_Y1_CN1_265,SFGXY,SFG,False,False,False,False,False,False,0
7312,G12_Y1_CN1_246,UNCXY,SFG,False,False,False,False,False,False,0
609739,G12_Y1_CD1_248,SFGX,UNC,False,False,False,False,False,False,0
22123,G12_Y1_BX1_166,UNCX,LLR,False,False,False,False,False,False,0
22125,G12_Y1_BX1_162,NOEL,NER,False,False,False,False,False,False,0
98186,G12_Y1_BX1_085,AGNX,LLR,False,False,False,False,False,False,0
534911,G12_Y1_BS2_249,NOEL,NER,False,False,False,False,False,False,0
534881,G12_Y1_BS2_241,NOEL,NER,False,False,False,False,False,False,0
184259,G12_Y1_BS2_197,SFGXY,SFG,False,False,False,False,False,False,0
184450,G12_Y1_BS2_042,AGNX,NER,False,False,False,False,False,False,0
535107,G12_Y1_BS1_360,UNCX,LLR,False,False,False,False,False,False,0
534906,G12_Y1_BS1_251,UNCX,ELR,False,False,False,False,False,False,0
30520,G12_Y1_BS1_241,UNCX,ELR,False,False,False,False,False,False,0
177139,G12_Y1_BS1_119,SFGXY,SFG,False,False,False,False,False,False,0
609504,G12_Y1_BN1_309,UNCX,LLR,False,False,False,False,False,False,0
84113,G12_Y1_BN1_292,NOEL,NER,False,False,False,False,False,False,0
30821,G12_Y1_CS1_225,AGNX,LLR,False,False,False,False,False,False,0
137270,G12_Y1_CS2_063,UNCX,ELR,False,False,False,False,False,False,0
184696,G12_Y1_CS2_084,NOEL,NER,False,False,False,False,False,False,0
559854,G12_Y1_DN1_114,UNCX,UNC,False,False,False,False,False,False,0
54470,G12_Y1_DND1_177,NOEL,LLR,False,False,False,False,False,False,0
560089,G12_Y1_DND1_072,NOEL,LLR,False,False,False,False,False,False,0
584394,G12_Y1_DND1_028,UNCX,NER,False,False,False,False,False,False,0
98668,G12_Y1_DN1_338,SFGX,SFG,False,False,False,False,False,False,0
98526,G12_Y1_DN1_288,NOEL,NER,False,False,False,False,False,False,0
7619,G12_Y1_DN1_274,NOEL,LLR,False,False,False,False,False,False,0
610106,G12_Y1_DN1_186,UNCX,NER,False,False,False,False,False,False,0
610084,G12_Y1_DN1_180,NOEL,NER,False,False,False,False,False,False,0
610170,G12_Y1_DD1_326,NOEL,NER,False,False,False,False,False,False,0
137171,G12_Y1_CS2_118,NOEL,LLR,False,False,False,False,False,False,0
272084,G12_Y1_CX2_193,NOEL,NER,False,False,False,False,False,False,0
98501,G12_Y1_CX2_078,SFGX,UNC,False,False,False,False,False,False,0
219699,G12_Y1_CX1_377,UNCXY,SFG,False,False,False,False,False,False,0
288369,G12_Y1_CX1_285,UNCX,LLR,False,False,False,False,False,False,0
535421,G12_Y1_CS2_339,UNCX,ELR,False,False,False,False,False,False,0
39600,G12_Y1_CS2_307,NOEL,NER,False,False,False,False,False,False,0
535279,G12_Y1_CS2_263,NOEL,NER,False,False,False,False,False,False,0
177543,G12_Y1_CS2_133,SFGXY,SFG,False,False,False,False,False,False,0
622418,G09_Y3_001_044,UNCXY,UNC,False,False,False,False,False,False,0
196633,G09_Y3_005_093,SFGX,SFG,False,False,False,False,False,False,0
347959,G09_Y2_042_175,UNCX,NER,False,False,False,False,False,False,0
521756,G09_Y1_BX2_221,NOEL,NER,False,False,False,False,False,False,0
301312,G09_Y1_DN1_213,UNCX,UNC,False,False,False,False,False,False,0
423101,G09_Y1_CX2_369,SFGXY,SFG,False,False,False,False,False,False,0
423088,G09_Y1_CX2_366,SFGXY,UNC,False,False,False,False,False,False,0
386594,G09_Y1_CX2_138,NOEL,NER,False,False,False,False,False,False,0
599735,G09_Y1_CS2_313,NOEL,LLR,False,False,False,False,False,False,0
599478,G09_Y1_CS2_236,NOEL,NER,False,False,False,False,False,False,0
3623973,G09_Y1_CS2_163,SFGX,SFG,False,False,False,False,False,False,0
3624747,G09_Y1_CS2_097,UNCX,LLR,False,False,False,False,False,False,0
203134,G09_Y1_CS1_399,NOEL,LLR,False,False,False,False,False,False,0
536723,G09_Y1_CS1_385,UNCX,ELR,False,False,False,False,False,False,0
3624458,G09_Y1_CS1_121,NOEL,NER,False,False,False,False,False,False,0
3624848,G09_Y1_CS1_080,UNCX,NER,False,False,False,False,False,False,0
3624926,G09_Y1_CS1_076,NOEL,NER,False,False,False,False,False,False,0
549771,G09_Y1_CS1_039,NOEL,NER,False,False,False,False,False,False,0
536686,G09_Y1_CS1_003,UNCXY,UNC,False,False,False,False,False,False,0
381463,G09_Y1_CN2_338,UNCX,NER,False,False,False,False,False,False,0
323636,G09_Y1_CN2_329,NOEL,NER,False,False,False,False,False,False,0
301235,G09_Y1_CN1_383,NOEL,NER,False,False,False,False,False,False,0
376039,G09_Y1_CN1_210,NOEL,NER,False,False,False,False,False,False,0
323984,G09_Y1_DN1_338,AGNX,LLR,False,False,False,False,False,False,0
301459,G09_Y1_DN1_383,UNCXY,UNC,False,False,False,False,False,False,0
376548,G09_Y1_DN1_384,SFGX,SFG,False,False,False,False,False,False,0
561385,G09_Y1_DS2_364,SFGXY,SFG,False,False,False,False,False,False,0
491454,1031419462319892480,UNCX,LLR,False,False,False,False,False,False,0
574260,G09_Y1_ES1_254,UNCX,ELR,False,False,False,False,False,False,0
203841,G09_Y1_ES1_025,NOEL,NER,False,False,False,False,False,False,0
279138,G09_Y1_EN2_039,SFGX,UNC,False,False,False,False,False,False,0
381875,G09_Y1_EN1_254,NOEL,LLR,False,False,False,False,False,False,0
279084,G09_Y1_EN1_042,UNCX,NER,False,False,False,False,False,False,0
279114,G09_Y1_EN1_038,NOEL,NER,False,False,False,False,False,False,0
372346,G09_Y1_EN1_027,NOEL,NER,False,False,False,False,False,False,0
599985,G09_Y1_DS2_279,NOEL,LLR,False,False,False,False,False,False,0
372008,G09_Y1_DN2_381,UNCXY,SFG,False,False,False,False,False,False,0
196901,G09_Y1_DS2_169,NOEL,NER,False,False,False,False,False,False,0
3625583,G09_Y1_DS2_156,UNCX,ELR,False,False,False,False,False,False,0
197160,G09_Y1_DS2_030,AGNX,LLR,False,False,False,False,False,False,0
3625565,G09_Y1_DS1_144,NOEL,LLR,False,False,False,False,False,False,0
549941,G09_Y1_DS1_124,NOEL,NER,False,False,False,False,False,False,0
550096,G09_Y1_DS1_036,UNCX,ELR,False,False,False,False,False,False,0
550101,G09_Y1_DS1_035,NOEL,LLR,False,False,False,False,False,False,0
301466,G09_Y1_DN2_387,NOEL,NER,False,False,False,False,False,False,0
622311,G09_Y1_CN1_081,NOEL,NER,False,False,False,False,False,False,0
517118,G09_Y1_BX2_197,SFGXY,SFG,False,False,False,False,False,False,0
197443,G09_Y1_ES2_031,SFGXY,SFG,False,False,False,False,False,False,0
517392,G09_Y1_BX2_009,NOEL,NER,False,False,False,False,False,False,0
202443,G09_Y1_AS1_398,UNCX,LLR,False,False,False,False,False,False,0
202332,G09_Y1_AS1_197,UNCXY,UNC,False,False,False,False,False,False,0
345576,G09_Y1_AN2_331,NOEL,LLR,False,False,False,False,False,False,0
300410,G09_Y1_AN2_191,AGNX,LLR,False,False,False,False,False,False,0
375604,G09_Y1_AN1_368,UNCX,LLR,False,False,False,False,False,False,0
300442,G09_Y1_AN1_152,SFGX,ELR,False,False,False,False,False,False,0
621988,G09_Y1_AN1_084,UNCX,ELR,False,False,False,False,False,False,0
214360,G09_Y1_AN1_079,NOEL,NER,False,False,False,False,False,False,0
371085,G09_Y1_AN1_042,UNCX,NER,False,False,False,False,False,False,0
422328,635070256934578176,NOEL,LLR,False,False,False,False,False,False,0
517068,635069432300857344,AGNX,LLR,False,False,False,False,False,False,0
422389,635059536696207360,AGNX,LLR,False,False,False,False,False,False,0
240421,605817471928133632,NOEL,NER,False,False,False,False,False,False,0
240449,605816922172319744,SFGXY,SFG,False,False,False,False,False,False,0
299089,605808400957204480,UNCX,ELR,False,False,False,False,False,False,0
343939,604783930964469760,UNCXY,LLR,False,False,False,False,False,False,0
263118,604778983162144768,UNCX,NER,False,False,False,False,False,False,0
363948,604747097324939264,UNCXY,SFG,False,False,False,False,False,False,0
320965,604694045888899072,AGNX,LLR,False,False,False,False,False,False,0
202398,G09_Y1_AS2_207,UNCX,ELR,False,False,False,False,False,False,0
208591,G09_Y1_AS2_289,UNCX,ELR,False,False,False,False,False,False,0
386136,G09_Y1_AX1_121,SFGXY,SFG,False,False,False,False,False,False,0
381049,G09_Y1_BN2_320,SFGXY,SFG,False,False,False,False,False,False,0
573918,G09_Y1_BS2_254,NOEL,NER,False,False,False,False,False,False,0
549096,G09_Y1_BS2_173,NOEL,NER,False,False,False,False,False,False,0
196514,G09_Y1_BS2_055,UNCY,NER,False,False,False,False,False,False,0
574040,G09_Y1_BS1_376,UNCX,ELR,False,False,False,False,False,False,0
208859,G09_Y1_BS1_245,AGNX,LLR,False,False,False,False,False,False,0
